"dep_com","idp_refugie_last_month","idp_refugie_3_months","food_access_no","mean_existence_access_no","market_access","security_feeling_no","health_access_no","education_access_no","diff_info_access","diff_info_access_no","nutri_programme","enough_water_access_no","pdi_vivant_cond_adeq_no","abris_dommages","procuration_savon","tel_mobile","settlement_assessed_num","ki_num","localiteName_fr","localiteRefName","com_loc","admin3Name_fr","admin3Pcode","admin3RefName","admin2Name_fr","admin2Pcode","admin2RefName","admin1Name_fr","admin1Pcode","admin1RefName","admin0Name_fr","admin0Pcode","admin0RefName","POINT_X","POINT_Y","settlement_com_num","reg_dep","pay_reg","geometry","dep_percentage"
"Yatenga_Thiou",0.111111111111111,0.333333333333333,0.888888888888889,1,0.777777777777778,1,0.111111111111111,0.777777777777778,0.444444444444444,0.555555555555556,0.888888888888889,0.333333333333333,0.833333333333333,0,0.888888888888889,0.888888888888889,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Zogore",0.25,0.5,0.5,0.5,0.75,0.5,0,0.25,0.25,0.75,1,0,0.5,0,0.5,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Youwarou_Bimbere Tama",0,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0.666666666666667,0,1,0.666666666666667,0,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Youwarou_Deboye",0,0.333333333333333,0,0.333333333333333,0.333333333333333,1,1,1,0,1,0,0.333333333333333,1,0,0,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Youwarou_Dirma",0,0,0.333333333333333,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0,1,0,0,NA,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Youwarou_Dongo",0,0,0.666666666666667,1,0.333333333333333,1,0,1,0,1,0.666666666666667,0,NA,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Youwarou_Farimake",0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0,1,0.666666666666667,0.333333333333333,1,0,0,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Youwarou_N'dodjiga",0,0.333333333333333,0,0.666666666666667,0.333333333333333,1,0,1,0,1,0.666666666666667,0,1,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Youwarou_Youwarou",0,0,0.666666666666667,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Zondoma_Bassi",0,0,0.5,0,1,0,0,0,0,1,1,0,1,0,0.25,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Zondoma_Boussou",0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,1,0,0,0,0.333333333333333,0.666666666666667,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Zondoma_Gourcy",0.142857142857143,0.142857142857143,0.142857142857143,0,1,0.142857142857143,0,0,0.142857142857143,0.857142857142857,1,0.142857142857143,0.666666666666667,0,0.142857142857143,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Zondoma_Leba",0,0,0.5,0,1,0.5,0,0,0,1,1,0.5,1,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Zondoma_Tougo",0,0,1,0,1,0.5,0,0,0,1,1,0.5,NA,0,0.5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
