State_Id;id_grid;idp_refugie_last_month;idp_refugie_3_months;food_access_no;mean_existence_access_no;market_access;security_feeling_no;health_access_no;education_access_no;diff_info_access;diff_info_access_no;nutri_programme;enough_water_access_no;pdi_vivant_cond_adeq_no;abris_dommages;procuration_savon;tel_mobile;settlement_assessed_num;ki_num
Agadez5048;2914;0,0000000;0,00000000;0,0000000;0,00000000;0,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Agadez5197;3024;0,0000000;0,00000000;0,0000000;0,66666667;0,3333333;0,3333333;0,0000000;0,33333333;0,66666667;0,3333333;0,6666667;0,00000000;NA;0,00000000;0,3333333;0,3333333;16; 6
Agadez5198;3025;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;0,5000000;16; 4
Agadez5347;3137;0,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;1,0000000;0,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Agadez5495;3248;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Agadez5497;3250;0,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Boucle du Mouhoun2596; 881;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Boucle du Mouhoun2598; 883;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Boucle du Mouhoun2745; 990;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Boucle du Mouhoun2901;1118;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;0,50000000;NA;0,00000000;0,5000000;1,0000000;16; 2
Centre-Est1269; 230;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Centre-Est1562; 334;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Centre-Est1568; 340;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Centre-Est1715; 402;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;16; 1
Centre-Est1865; 477;0,2000000;0,20000000;0,2000000;0,00000000;1,0000000;0,0000000;0,0000000;0,20000000;0,20000000;0,8000000;1,0000000;1,00000000;1,0000000;0,00000000;0,8000000;0,4000000;16; 5
Centre-Est1866; 478;0,0000000;0,00000000;0,4285714;0,28571429;1,0000000;0,2857143;0,0000000;0,00000000;0,14285714;0,8571429;1,0000000;0,71428571;0,8571429;0,00000000;0,5714286;0,8571429;16;10
Centre-Est2162; 633;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 2
Centre-Est2163; 634;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;1,00000000;0,0000000;1,0000000;1,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Centre-Est2164; 635;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Centre-Est2165; 636;0,0000000;0,33333333;0,0000000;0,33333333;1,0000000;0,0000000;0,0000000;0,00000000;0,33333333;0,6666667;1,0000000;0,33333333;1,0000000;0,00000000;0,3333333;0,3333333;16; 3
Centre-Nord2313; 716;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;1,00000000;0,0000000;1,0000000;1,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 2
Centre-Nord2460; 798;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,16666667;0,8333333;1,0000000;0,16666667;0,5000000;0,00000000;0,0000000;1,0000000;16;12
Centre-Nord2461; 799;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,16666667;0,8333333;1,0000000;0,33333333;0,1666667;0,00000000;0,0000000;0,8333333;16;13
Centre-Nord2462; 800;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Centre-Nord2463; 801;0,0000000;0,00000000;0,2000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,20000000;0,8000000;1,0000000;0,40000000;0,2000000;0,00000000;0,0000000;1,0000000;16; 8
Centre-Nord2608; 893;0,0000000;0,14285714;0,1428571;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,57142857;0,2857143;0,00000000;0,0000000;1,0000000;16; 8
Centre-Nord2609; 894;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,6666667;0,00000000;0,0000000;1,0000000;16; 9
Centre-Nord2610; 895;0,0000000;0,00000000;0,3333333;0,33333333;1,0000000;0,5000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,66666667;0,6000000;0,00000000;0,1666667;1,0000000;16; 8
Centre-Nord2611; 896;0,0000000;0,40000000;0,2000000;0,20000000;1,0000000;0,0000000;0,0000000;0,20000000;0,00000000;1,0000000;1,0000000;0,40000000;0,2000000;0,00000000;0,2000000;1,0000000;16; 8
Centre-Nord2612; 897;0,0000000;0,00000000;0,0000000;0,20000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,20000000;0,8000000;0,00000000;0,0000000;1,0000000;16; 6
Centre-Nord2756;1001;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;1,00000000;0,0000000;1,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 2
Centre-Nord2757;1002;0,0000000;0,00000000;0,1250000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,37500000;0,6250000;0,00000000;0,0000000;1,0000000;16;12
Centre-Nord2758;1003;0,0000000;0,25000000;0,7500000;0,75000000;1,0000000;0,2500000;0,0000000;0,25000000;0,00000000;1,0000000;1,0000000;0,75000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 5
Centre-Nord2759;1004;0,0000000;0,50000000;0,0000000;0,50000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;0,5000000;16; 2
Centre-Nord2760;1005;0,0000000;0,50000000;0,5000000;1,00000000;1,0000000;0,5000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 2
Centre-Nord2762;1007;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Centre-Nord2763;1008;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 4
Centre-Nord2905;1122;0,2500000;0,25000000;0,5000000;0,25000000;1,0000000;0,0000000;0,0000000;0,25000000;0,50000000;0,5000000;1,0000000;0,00000000;0,2500000;0,00000000;1,0000000;1,0000000;16; 4
Centre-Nord2906;1123;0,0000000;0,00000000;0,7500000;0,75000000;0,7500000;0,7500000;0,2500000;0,50000000;0,25000000;0,7500000;0,7500000;0,00000000;1,0000000;0,00000000;0,7500000;0,7500000;16; 6
Centre-Nord2907;1124;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,20000000;0,8000000;0,00000000;0,2000000;1,0000000;16;10
Centre-Nord2908;1125;0,0000000;0,00000000;0,0000000;1,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Centre-Nord2909;1126;0,0000000;0,00000000;0,5000000;1,00000000;1,0000000;0,5000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,5000000;0,00000000;1,0000000;0,5000000;16; 2
Centre-Nord2911;1128;0,0000000;0,00000000;1,0000000;0,66666667;1,0000000;0,6666667;0,0000000;1,00000000;0,66666667;0,3333333;1,0000000;0,33333333;0,0000000;0,00000000;0,3333333;0,6666667;16; 3
Centre-Nord2912;1129;0,3333333;0,66666667;0,0000000;0,66666667;1,0000000;0,3333333;0,0000000;0,66666667;0,00000000;1,0000000;1,0000000;0,33333333;0,3333333;0,00000000;0,0000000;0,6666667;16; 4
Centre-Nord2913;1130;0,0000000;0,00000000;0,0000000;0,50000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 5
Centre-Nord3056;1253;0,0000000;0,33333333;1,0000000;1,00000000;1,0000000;0,3333333;0,0000000;1,00000000;0,33333333;0,6666667;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 3
Centre-Nord3057;1254;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,50000000;0,00000000;1,0000000;1,0000000;0,50000000;NA;0,00000000;0,0000000;1,0000000;16; 3
Centre-Nord3059;1256;0,3333333;0,33333333;1,0000000;1,00000000;1,0000000;0,6666667;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,66666667;0,6666667;0,00000000;0,6666667;0,6666667;16; 5
Centre-Nord3061;1258;0,0000000;0,00000000;1,0000000;0,50000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,50000000;0,0000000;0,00000000;1,0000000;1,0000000;16; 2
Centre-Nord3062;1259;1,0000000;1,00000000;0,0000000;1,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;0,0000000;16; 2
Centre-Nord3063;1260;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;16; 1
Centre-Ouest2303; 706;0,0000000;0,00000000;0,2000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,40000000;0,0000000;0,00000000;0,4000000;0,8000000;16; 5
Centre-Ouest2304; 707;0,0000000;0,00000000;0,6666667;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,33333333;NA;0,00000000;0,3333333;1,0000000;16; 3
Dosso3385;1554;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Est1270; 231;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;1,00000000;0,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Est1422; 286;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 2
Est1716; 403;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Est1724; 411;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;16; 1
Est1725; 412;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;1,0000000;16; 1
Est1867; 479;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 3
Est1868; 480;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Est1869; 481;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Est1870; 482;0,0000000;0,50000000;0,5000000;0,50000000;0,5000000;1,0000000;0,0000000;0,50000000;0,50000000;0,5000000;1,0000000;1,00000000;0,5000000;0,00000000;0,5000000;1,0000000;16; 2
Est1871; 483;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Est1872; 484;0,0000000;0,00000000;1,0000000;0,50000000;1,0000000;1,0000000;0,5000000;1,00000000;1,00000000;0,0000000;0,5000000;0,50000000;NA;0,00000000;1,0000000;1,0000000;16; 2
Est1873; 485;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Est1875; 487;0,3333333;0,33333333;0,0000000;0,00000000;1,0000000;0,3333333;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,66666667;1,0000000;0,00000000;0,0000000;1,0000000;16; 4
Est1876; 488;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Est2016; 556;0,0000000;0,33333333;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,33333333;0,6666667;1,0000000;0,66666667;0,6666667;0,00000000;0,6666667;0,6666667;16; 3
Est2017; 557;0,0000000;0,14285714;0,1428571;0,00000000;1,0000000;0,0000000;0,1428571;0,14285714;0,14285714;0,8571429;0,8571429;1,00000000;0,7142857;0,00000000;0,4285714;0,8571429;16; 9
Est2018; 558;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Est2020; 560;0,0000000;0,00000000;0,5000000;0,50000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;0,5000000;1,0000000;16; 2
Est2024; 564;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,50000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 2
Est2025; 565;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,50000000;0,00000000;1,0000000;1,0000000;0,50000000;NA;0,00000000;0,5000000;1,0000000;16; 2
Est2026; 566;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Est2166; 637;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Est2168; 639;0,2000000;0,40000000;0,2000000;0,00000000;1,0000000;0,6000000;0,0000000;0,60000000;0,20000000;0,8000000;1,0000000;0,80000000;0,8000000;0,00000000;0,0000000;1,0000000;16; 6
Est2170; 641;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Est2171; 642;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 2
Est2173; 644;0,2000000;0,40000000;0,4000000;0,20000000;1,0000000;0,4000000;0,0000000;0,60000000;0,00000000;1,0000000;1,0000000;0,20000000;1,0000000;0,00000000;0,8000000;0,4000000;16; 8
Est2174; 645;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,50000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;0,5000000;16; 2
Est2175; 646;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Est2176; 647;0,0000000;0,00000000;0,7500000;0,75000000;1,0000000;0,5000000;0,0000000;1,00000000;0,75000000;0,2500000;1,0000000;0,75000000;NA;0,00000000;1,0000000;0,5000000;16; 5
Est2314; 717;0,0000000;0,00000000;0,4000000;0,00000000;1,0000000;0,2000000;0,0000000;0,00000000;0,60000000;0,4000000;1,0000000;0,20000000;0,5000000;0,00000000;0,4000000;0,8000000;16;10
Est2315; 718;0,0000000;0,00000000;0,5000000;0,50000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,50000000;0,2500000;0,00000000;1,0000000;0,2500000;16; 4
Est2317; 720;0,0000000;0,50000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,50000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 2
Est2320; 723;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 2
Est2321; 724;0,0000000;0,00000000;0,5000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 2
Est2326; 729;0,0000000;0,00000000;0,5000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,50000000;0,5000000;1,0000000;0,50000000;NA;0,50000000;0,5000000;0,5000000;16; 2
Est2327; 730;0,0000000;0,00000000;0,5000000;0,00000000;1,0000000;0,0000000;0,0000000;0,12500000;0,00000000;1,0000000;0,8750000;0,37500000;NA;0,12500000;0,2500000;1,0000000;16;12
Est2464; 802;0,3333333;0,66666667;0,3333333;0,33333333;1,0000000;0,3333333;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,66666667;1,0000000;0,00000000;0,3333333;0,6666667;16; 3
Est2465; 803;0,0000000;0,33333333;0,6666667;0,33333333;1,0000000;0,6666667;0,0000000;0,00000000;0,66666667;0,3333333;1,0000000;0,66666667;1,0000000;0,00000000;1,0000000;1,0000000;16; 3
Est2466; 804;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Est2467; 805;0,0000000;0,00000000;0,5000000;0,50000000;1,0000000;0,5000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;0,50000000;1,0000000;0,00000000;1,0000000;0,5000000;16; 2
Est2468; 806;0,0000000;0,00000000;0,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;1,00000000;1,0000000;0,00000000;0,0000000;0,0000000;16; 1
Est2469; 807;0,0000000;0,00000000;0,5000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 2
Est2471; 809;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Est2473; 811;0,0000000;0,00000000;0,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 2
Est2613; 898;0,0000000;0,33333333;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,6666667;0,00000000;0,3333333;1,0000000;16; 4
Est2614; 899;0,0000000;0,00000000;0,5000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,25000000;0,7500000;1,0000000;0,75000000;0,7500000;0,00000000;0,7500000;0,7500000;16; 4
Est2615; 900;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;16; 1
Est2616; 901;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Est2617; 902;0,2500000;0,25000000;0,2500000;0,50000000;1,0000000;0,5000000;0,2500000;1,00000000;0,75000000;0,2500000;0,7500000;0,75000000;1,0000000;0,00000000;1,0000000;0,5000000;16; 6
Est2618; 903;0,0000000;1,00000000;0,5000000;1,00000000;1,0000000;0,5000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;0,50000000;1,0000000;0,00000000;1,0000000;0,5000000;16; 2
Est2764;1009;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;16; 2
Est2765;1010;0,3333333;0,33333333;0,0000000;0,66666667;1,0000000;0,6666667;0,0000000;0,66666667;0,33333333;0,6666667;1,0000000;0,66666667;0,6666667;0,00000000;0,6666667;1,0000000;16; 3
Est2766;1011;0,0000000;0,00000000;0,5000000;0,50000000;1,0000000;0,5000000;0,0000000;1,00000000;0,50000000;0,5000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,5000000;16; 2
Est2767;1012;0,0000000;0,66666667;1,0000000;0,66666667;1,0000000;0,3333333;0,0000000;1,00000000;0,33333333;0,6666667;1,0000000;0,66666667;0,6666667;0,00000000;0,6666667;1,0000000;16; 3
Est2916;1133;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,5000000;0,0000000;1,00000000;1,00000000;0,0000000;1,0000000;0,50000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Gao3819;1949;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;1,00000000;0,0000000;1,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao3820;1950;0,0000000;0,00000000;0,6666667;0,00000000;1,0000000;0,6666667;0,0000000;0,00000000;0,33333333;0,6666667;1,0000000;0,66666667;NA;0,00000000;0,3333333;0,3333333;16; 3
Gao3821;1951;0,0000000;0,00000000;0,8571429;0,42857143;1,0000000;0,7142857;0,0000000;0,57142857;0,85714286;0,1428571;0,8571429;0,71428571;NA;0,00000000;1,0000000;0,1428571;16;13
Gao3964;2080;0,0000000;0,33333333;0,3333333;0,33333333;0,6666667;1,0000000;0,3333333;1,00000000;0,33333333;0,6666667;0,3333333;0,33333333;1,0000000;0,33333333;0,3333333;0,3333333;16; 3
Gao3966;2082;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao3969;2085;0,0000000;0,25000000;0,5000000;0,25000000;0,5000000;1,0000000;0,7500000;0,75000000;0,75000000;0,2500000;0,0000000;0,75000000;0,5000000;0,00000000;0,7500000;0,0000000;16; 4
Gao3970;2086;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;1,00000000;1,0000000;0,0000000;16; 1
Gao3972;2088;0,0000000;0,00000000;1,0000000;0,50000000;1,0000000;1,0000000;0,0000000;0,50000000;0,50000000;0,5000000;0,5000000;0,50000000;NA;0,00000000;1,0000000;0,5000000;16; 2
Gao4114;2217;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;1,00000000;1,0000000;0,0000000;16; 1
Gao4115;2218;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao4117;2220;1,0000000;1,00000000;1,0000000;0,50000000;0,0000000;1,0000000;1,0000000;1,00000000;0,50000000;0,5000000;0,0000000;0,50000000;1,0000000;0,00000000;0,5000000;0,0000000;16; 2
Gao4119;2222;0,2500000;0,50000000;0,7500000;0,75000000;0,2500000;1,0000000;0,7500000;1,00000000;0,75000000;0,2500000;0,0000000;0,00000000;0,3333333;0,00000000;1,0000000;0,2500000;16; 4
Gao4120;2223;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4122;2225;1,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4123;2226;0,0000000;0,00000000;0,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao4131;2234;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
